        2000          11           1          17   69.110329    
        2000          11           4           5   62.339184    
        2000          11           4          17   61.214920    
        2000          11           7           5   62.172733    
        2000          11          10           5   33.181931    
        2000          11          10          17   54.699711    
        2000          11          14           5   50.144001    
        2000          11          14          17   54.180897    
        2000          11          17           5   31.958284    
        2000          11          20          17   29.920172    
        2000          11          26           5   23.273598    
        2000          11          26          17   20.438890    
        2000          12           9           5   11.570876    
        2000          12           9          17   17.725653    
        2000          12          12           5   9.6973600    
        2000          12          12          17   1.1783161    
        2000          12          22           5   11.384654    
        2000          12          25           5   9.7177067    
        2000          12          25          17   5.4223390    
        2000          12          28           5   3.1957324    
        2000          12          28          17   15.321098    
        2000          12          31           5   8.5003910    
        2000          12          31          17   6.4475226    
        2001           1           3           5   8.2474709    
        2001           1           4          16   10.678182    
        2001           1           7           5   43.360294    
        2001           1          10          17   55.559872    
        2001           1          13           5   57.052452    
        2001           1          13          17   57.266861    
        2001           1          16           5   40.699387    
        2001           2          17          17   58.778542    
        2001           2          23          17   63.037331    
        2001           3           8          17   61.642223    
        2001           3          27          17   38.925514    
        2001           3          30          17   47.658512    
        2001           4          22          17   25.238726    
        2001           4          25           5   8.8334770    
        2001           4          28           5   8.4421406    
        2001           4          28          17   8.1099348    
        2001           5           1          17   15.670778    
        2001           5           4           5   42.201492    
        2001           5           4          17   70.044937    
        2001           5          14           5   10.212584    
        2001           5          27           5   15.133789    
        2001           6           2           5   54.650063    
        2001           6           5           5   44.213024    
        2001           6          24           5   34.061581    
        2001           6          27           5   29.058847    
        2001           7           4           5   28.533030    
        2001           7           7           5   35.663982    
        2001           7           7          17   27.389423    
        2001           7          10           5   42.428410    
        2001           7          13          17   6.3537092    
        2001           7          20          17   28.439230    
        2001           7          23          17   30.516237    
        2001           7          26          17   38.802517    
        2001           7          29          17   25.442905    
        2001           8           2          16   11.233370    
        2001           8           8          17   20.414614    
        2001           8          11          17   62.283619    
        2001           8          14          17   22.459974    
        2001           8          17          17   41.088711    
        2001           8          20           5   24.033163    
        2001           8          21           5   16.471127    
        2001           8          24           5   41.980778    
        2001           8          24          17   37.786671    
        2001           8          27           5   18.258173    
        2001           8          27          17   19.616890    
        2001           8          30          17   11.526424    
        2001           9           2          17   25.038612    
        2001           9           5           5   24.458218    
        2001           9           6          16   39.706680    
        2001           9           9           5   67.883339    
        2001           9           9          17   15.718135    
        2001           9          12           5   12.402144    
        2001           9          12          17   14.094126    
        2001           9          15           5   19.313372    
